name,aquifertype,label,latitude,longitude,datasource,status,welltagno,emsid,uniqueID,URLAQRTReport,CMSLiteURL,elevation,FID,summary,obswellcode,GlobalID_2,CreationDate,Creator,EditDate,Editor,x,y,wkid
OBS WELL 082 - Barkerville (Lower),,OBS Well 082,53.055006,-121.486040,MANUAL,ACTIVE,20904,1401079,82,http://aqrt.nrs.gov.bc.ca/Report/Show/2094/OW082.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=A0443285A1A84636883AA2783A2E573F,,81, Observation Well 082 was established in 1967. It is located in an  unmapped  bedrock aquifer near Barkerville. It was established to obtain baseline water level data and forecasting effets of snowmelt runoff and recharge.  ,082,915eaf6e-aaf1-4902-bc9f-8a002a36f655,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:00 PM",RTURGANO_governmentofbc,-13523764.111291269,6993179.02998182,102100
OBS WELL 359 - Langley (3364 240 St),,OBS Well 359,49.062516,-122.559191,MANUAL,ACTIVE,84686,E255155,359,http://aqrt.nrs.gov.bc.ca/Report/Show/2268/OW359.GroundwaterChart.pdf,,,82,"Observation Well 359 was established in 2004. It is located in shallow confined aquifer 33 (West of Aldergrove Aquifer),  an  IIC  aquifer in Langley. This well was established to monitor declining water levels in this area. Observation Well 359 was initially intended to replace Observation Well 7 (located in the shallower Hopington C Aquifer  #1144) but has since been determined to actually be located in aquifer 33. Observation Well 415 (located as a nested well with Observation Well 414 to the northeast)  is also located in aquifer 33 and shows a similar groundwater level trend.  ",359,12ef0784-8112-4fd0-95aa-b450559c2797,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13643226.734155556,6285475.716148299,102100
OBS WELL 393 - Nanoose (Dawson Rd Shallow),,OBS Well 393,49.277942,-124.243617,TELEMETRY,ACTIVE,104500,E285438,393,http://aqrt.nrs.gov.bc.ca/Report/Show/2320/OW393.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=1CEBB867B0E74BD6ADD1687FCE1BDDFF,,83,"Observation Well 393 was established in 2011. It is located in surficial aquifer 219,  a  IIC  aquifer in Nanoose. It was established to monitor water levels in developed aquifers.  ",393,8e3ff410-d5e9-4714-95bb-e54af28b9f26,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:14 PM",RTURGANO_governmentofbc,-13830736.178754508,6322154.603446503,102100
OBS WELL 311 - Vernon (Keddleston Rd.) Bx Creek,,OBS Well 311,50.320262,-119.202183,MANUAL,ACTIVE,59305,E218234,311,http://aqrt.nrs.gov.bc.ca/Report/Show/2174/OW311.GroundwaterChart.pdf,,,84,"Observation Well 311 was established in 1991 deactivated in 2001 and reactivated in 2006. It is located in bedrock aquifer 351,  a  IIC  aquifer north of BX Creek. It was established to monitor water levels in developed aquifers and effects of pumping.  ",311,85bcb45f-cdca-4a7a-bf85-9efec478a4b7,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13269526.313006612,6501925.428174591,102100
OBS WELL 197 - Gabriola Island - (North Road),,OBS Well 197,49.156381,-123.765200,MANUAL,ACTIVE,37811,1400061,197,http://aqrt.nrs.gov.bc.ca/Report/Show/2078/OW197.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=27D4AD085A9647608B8571EDDB55305E,,86,"Observation Well 197 was established in 1973. It is located in bedrock aquifer 709,  a  IIA  aquifer on Gabriola Island. It was initially established for a groundwater research project.  ",197,86951f1b-ac26-444a-bdfb-f4a2896682e0,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:03 PM",RTURGANO_governmentofbc,-13777479.04192766,6301437.754581674,102100
OBS WELL 426 - Qualicum (Spider Lake Rd. Shallow),,OBS Well 426,49.364563,-124.614335,MANUAL,ACTIVE,107879,E292373,426,http://aqrt.nrs.gov.bc.ca/Report/Show/2380/OW426.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=B2636BA46AB245F0ABADC8189B271F70,,87,Observation Well 426 was established in 2013.   It is located in an unmapped aquifer adjacent to Spider Lake.   It was established to collect baseline data on groundwater levels.  This well is nested with observation well 425.  ,426,40b965dc-3b92-4c78-a63d-2f29db429d2f,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:18 PM",RTURGANO_governmentofbc,-13872004.31774241,6336948.029882771,102100
OBS WELL 394 - Nanoose (Nuttal Dr.),,OBS Well 394,49.300963,-124.191389,MANUAL,ACTIVE,75327,E289550,394,http://aqrt.nrs.gov.bc.ca/Report/Show/2330/OW394.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=FC8E46E4FEB6466C8A92AFB208258358,,88,"Observation Well 394 was established in 2012.  It is located in surficial aquifer 218,  an  IIB  aquifer in Nanoose.  It was established to monitor groundwater levels in a developed aquifer.  ",394,896c7f97-a908-441d-80d2-2954c685e1cf,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:14 PM",RTURGANO_governmentofbc,-13824922.184389357,6326083.669572056,102100
OBS WELL 312 - Cassidy (Haslam Creek On T-Bridge Rd.),,OBS Well 312,49.065820,-123.874466,MANUAL,ACTIVE,59559,E216600,312,http://aqrt.nrs.gov.bc.ca/Report/Show/2226/OW312.GroundwaterChart.pdf,,,89,"Observation Well 312 was established in 1991. It is located in surficial aquifer 161,  a  IIA  aquifer near Cassidy. It was established to monitor water levels in developed aquifers  recharge and pumping effects.  ",312,ad7b2ce2-9e2d-490d-a055-d59417af9058,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13789642.47740868,6286037.059377183,102100
OBS WELL 319 - Saturna Island (Tumbo Channel Rd.),,OBS Well 319,48.782351,-123.060767,TELEMETRY,ACTIVE,59381,E218239,319,http://aqrt.nrs.gov.bc.ca/Report/Show/2230/OW319.GroundwaterChart.pdf,,,90,"Observation Well 319 was established in 1992. It is located in bedrock aquifer 735,  a  IA  aquifer on Saturna Island. It was established to monitor water levels in developed aquifers.  ",319,4717ddce-7ffb-4063-b34f-8cd7f215cada,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13699061.919069683,6238011.28099671,102100
OBS WELL 281 - Saltspring Island (Long Harbour Rd.),,OBS Well 281,48.852021,-123.458091,TELEMETRY,ACTIVE,62732,1401946,281,http://aqrt.nrs.gov.bc.ca/Report/Show/2182/OW281.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=7E0C1B183D4343D4887A480B280AA563,,92,"Observation Well 281 was established in 1983. It is located in bedrock aquifer 721,  a  IIB  aquifer on Saltspring Island. It was established following water supply test drilling to monitor groundwater levels.  ",281,49a0caa1-8d25-4e2a-a481-5c18d43b3e0d,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:05 PM",RTURGANO_governmentofbc,-13743291.82442963,6249789.652615459,102100
OBS WELL 088 - Williams Lake (Scout Island),,OBS Well 088,52.119145,-122.117780,MANUAL,ACTIVE,21023,1401073,88,http://aqrt.nrs.gov.bc.ca/Report/Show/2096/OW088.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=CA4ADA0D110147039DF34349EA682D70,,93,"Observation Well 088 was established in 1969/71. It is located in surficial aquifer 146,  a  IC  aquifer at Williams Lake. It was established to collect baseline data on ground water levels and pumping effects.",088,595add5b-45e2-4377-b66e-0cff0bc3fa68,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:01 PM",RTURGANO_governmentofbc,-13594089.086405003,6821697.134407885,102100
OBS WELL 427 - Qualicum (Cochrane Rd. Shallow),,OBS Well 427,49.394805,-124.666250,TELEMETRY,ACTIVE,107880,E292374,427,http://aqrt.nrs.gov.bc.ca/Report/Show/2392/OW427.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=5E8A47787C6A487B9655635402097F4F,,94,Observation Well 427 was established in 2013.   It is located in an unmapped aquifer near Qualicum Bay.    It was established to collect baseline data on groundwater levels.   ,427,e7005446-561e-4438-9f65-332f65fa65dd,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:18 PM",RTURGANO_governmentofbc,-13877783.469106942,6342118.997268304,102100
OBS WELL 395 - Nanoose (River's Edge Dr.),,OBS Well 395,49.280290,-124.280608,MANUAL,ACTIVE,94518,E289551,395,http://aqrt.nrs.gov.bc.ca/Report/Show/2342/OW395.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=A5CCDEDEC52C46A39356EDBB169694CE,,95,"Observation Well 395 was established in 2012.  It is located in surficial aquifer 219,  a  IIC  aquifer near Nanoose.  It was established to collect baseline data on groundwater levels.  ",395,0831c54f-a1c4-4bee-a005-5ec9c4177eaa,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:14 PM",RTURGANO_governmentofbc,-13834853.99803844,6322555.259949451,102100
OBS WELL 361 - Langley (Aldergrove 26b Ave),,OBS Well 361,49.050452,-122.463172,TELEMETRY,ACTIVE,84691,E258056,361,http://aqrt.nrs.gov.bc.ca/Report/Show/2272/OW361.GroundwaterChart.pdf,,,96,"Observation Well 361 was established in 2005. It is located in surficial aquifer 27 (Aldergrove Aquifer),  a  IIC  aquifer near Aldergrove. It was established to monitor water levels in developed aquifers.  ",361,0656f308-8359-4ec9-9b4c-253f1672b175,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13632537.94796908,6283426.382661556,102100
OBS WELL 320 - Cobble Hill (Braithwaite Estates),,OBS Well 320,48.698872,-123.581934,TELEMETRY,ACTIVE,41479,E218240,320,http://aqrt.nrs.gov.bc.ca/Report/Show/2180/OW320.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=64F587CA86184A6EBD98CE0B5DA17FBF,,97,"Observation Well 320 was established in 1992. It is located in surficial aquifer 197, a  IIC  aquifer near Cobble Hill. It was established to monitor water levels in developed aquifers.  ",320,437e7c74-8e93-4c2c-924b-e74e794193c8,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:09 PM",RTURGANO_governmentofbc,-13757077.964127945,6223919.879142904,102100
OBS WELL 428 - Cowichan (Skultz Falls Rd Deep),,OBS Well 428,48.790560,-123.959954,MANUAL,ACTIVE,107881,E293189,428,http://aqrt.nrs.gov.bc.ca/Report/Show/2402/OW428.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=A8AE2AE967BF400D97E86C9ED5FFC932,,98,Observation Well 428 was included in the network in 2013.  It is located in an unmapped surficial aquifer  beneath aquifer 178 in the Cowichan Valley. It was established to collect baseline data on groundwater levels.  This well is nested with observation well 429.  ,428,c92a00ca-9a07-40a8-b08d-edda5bb78b32,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:18 PM",RTURGANO_governmentofbc,-13799158.958037617,6239398.239629074,102100
OBS WELL 282 - Willowbrook/Meyers Flats (Meyers Rd.),,OBS Well 282,49.263133,-119.591708,TELEMETRY,ACTIVE,51824,1401947,282,http://aqrt.nrs.gov.bc.ca/Report/Show/2184/OW282.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=E37067B68ADA45818B5C4367022B8287,,99,"Observation Well 282 was established in 1983. It is located in surficial aquifer 257,  a  IIA  aquifer at Meyer’s Flat. It was established to monitor water levels in developed aquifers and effects of pumping.  ",282,dd796be5-56ef-4c4e-b54b-87362da7d5a7,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:06 PM",RTURGANO_governmentofbc,-13312888.03765786,6319628.074310826,102100
OBS WELL 200 - Dease Lake,,OBS Well 200,58.437935,-129.992301,TELEMETRY,ACTIVE,27532,1401002,200,http://aqrt.nrs.gov.bc.ca/Report/Show/2130/OW200.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=0860E19945154E1499D1C6179E32C3D0,,100,"Observation Well 200 was established in 1973. It is located in surficial aquifer 828,  a  IIIB  aquifer at Dease Lake. It was initially established for pollution monitoring.  ",200,28c661bd-e299-4fc3-b7a8-a822255be31f,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:03 PM",RTURGANO_governmentofbc,-14470676.754365943,8059882.195318311,102100
OBS WELL 089 - Smithers (Corner Powell & Lund),,OBS Well 089,54.802916,-127.191438,MANUAL,ACTIVE,21245,1401150,89,http://aqrt.nrs.gov.bc.ca/Report/Show/2098/OW089.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=189A04B509D3415FBAAD50F83D90A46C,,101,"Observation Well 089 was established in 1969. It is located in surficial aquifer 584,  a  IIC  aquifer at Smithers. It was established to collect baseline data on ground water levels.  ",089,31b7e7ec-6b6d-42a0-a3b1-f3658ce327b0,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:01 PM",RTURGANO_governmentofbc,-14158886.111424228,7323709.697155827,102100
OBS WELL 314 - Parksville (Springhill Rd.),,OBS Well 314,49.311487,-124.348530,TELEMETRY,ACTIVE,59923,E217412,314,http://aqrt.nrs.gov.bc.ca/Report/Show/2176/OW314.GroundwaterChart.pdf,,,102,"Observation Well 314 was established in 1991. It is located in surficial aquifer 216,  a  IB  aquifer near Parksville. It was established to monitor water levels in developed aquifers.  ",314,5a7fb0dd-4fec-4c6a-8316-6287b065d752,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/27/2017, 2:16 PM",RTURGANO_governmentofbc,-13842415.0404921,6327880.444913817,102100
OBS WELL 396 - Nanoose (Ballenas Rd.),,OBS Well 396,49.301308,-124.229637,TELEMETRY,ACTIVE,75338,E289689,396,http://aqrt.nrs.gov.bc.ca/Report/Show/2332/OW396.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=178DAFFEA0864907873622720BE86EDA,,103,"Observation Well 396 was established in 2012.  It is located in surficial aquifer 219,  an  IIC  aquifer in Nanoose.  It was established to monitor groundwater levels in a developed aquifer.  ",396,e1c951f1-bef6-4cce-9e6a-0e518ba9fe8d,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:15 PM",RTURGANO_governmentofbc,-13829179.932273217,6326142.565758602,102100
OBS WELL 362 - Jaffray (Jaffrey-Baynes Lake Rd),,OBS Well 362,49.371110,-115.303060,TELEMETRY,ACTIVE,84692,E261197,362,http://aqrt.nrs.gov.bc.ca/Report/Show/2274/OW362.GroundwaterChart.pdf,,,104,"Observation Well 362 was established in 2005. It is located in surficial aquifer 521,  a  IA  aquifer at Jaffray. It was established to monitor water levels in developed aquifers.  ",362,47d06bb6-52ac-4503-9c58-387607c0710b,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-12835477.926106272,6338067.207292003,102100
OBS WELL 321 - Qualicum (Leeward Way),,OBS Well 321,49.347694,-124.382812,MANUAL,ACTIVE,48458,E218241,321,http://aqrt.nrs.gov.bc.ca/Report/Show/2232/OW321.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=2D03A4A4FDEF4DD69309DC9B942104FF,,105,"Observation Well 321 was established in 1992. It is located in surficial aquifer 217,  a  IB  aquifer near Qualicum Beach. It was established to monitor water levels in developed aquifers.  ",321,60357ab7-c67c-442e-b576-17a8cfc3d93d,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:09 PM",RTURGANO_governmentofbc,-13846231.295275478,6334065.043867201,102100
OBS WELL 201 - Alert Bay (Fir St.),,OBS Well 201,50.581967,-126.926048,TELEMETRY,ACTIVE,29505,1401166,201,http://aqrt.nrs.gov.bc.ca/Report/Show/2080/OW201.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=E39B89B45ADE4A54B503F5CD196A1221,,106,"Observation Well 201 was established in 1975. It is located in surficial aquifer 858,  a  IB  aquifer at Alert Bay on Cormorant Island. It was established to monitor developed aquifers and specifically water quality for salt water intrusion.",201,8d0327a0-89a3-42b0-99a0-5c08fb78a018,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:03 PM",RTURGANO_governmentofbc,-14129343.031762598,6547679.007343483,102100
OBS WELL 397 - Nanoose (Northwest Bay Rd.),,OBS Well 397,49.275221,-124.192762,MANUAL,ACTIVE,32961,E291469,397,http://aqrt.nrs.gov.bc.ca/Report/Show/2344/OW397.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=3BA48C5E1CFD431D81962BFE642ED41B,,107,"Observation Well 397 was established in 2012.  It is located in surficial aquifer 219,  an  IIC  aquifer in Nanoose.  It was established to monitor groundwater levels in a developed aquifer.  ",397,c5d3d1a5-5447-4937-b30b-1212ca612be7,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:15 PM",RTURGANO_governmentofbc,-13825075.026050216,6321690.323070276,102100
OBS WELL 429 - Cowichan (Skultz Falls Rd Shallow),,OBS Well 429,48.790560,-123.959954,MANUAL,ACTIVE,107882,E294176,429,http://aqrt.nrs.gov.bc.ca/Report/Show/2394/OW429.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=BC483342E0AA4557BF20AFE6881A696F,,108,"Observation Well 429 was established in 2013.  It is located in surficial aquifer 178,  an  IIIC  aquifer in the Cowichan Valley.  It was established to collect baseline data on groundwater levels. This well is nested with observation well 428.  ",429,a1f559e8-0bea-4dba-8f5e-c374cf4b5953,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:18 PM",RTURGANO_governmentofbc,-13799158.958037617,6239398.239629074,102100
OBS WELL 283 - Pender Island (Paisley Road),,OBS Well 283,48.815025,-123.314468,TELEMETRY,ACTIVE,51834,1401948,283,http://aqrt.nrs.gov.bc.ca/Report/Show/2186/OW283.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=AD7950E9E61346D890E36109EBC46011,,109,"Observation Well 283 was established in 1983. It is located in bedrock aquifer 711,  a  IIA  aquifer on Pender Island. It was established to monitor water levels in developed aquifers.  ",283,7cf93868-7c03-447c-9490-27cc785d0ecf,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:06 PM",RTURGANO_governmentofbc,-13727303.785203427,6243533.091051537,102100
OBS WELL 363 - Wasa (Hwy 93),,OBS Well 363,49.790830,-115.748610,TELEMETRY,ACTIVE,84693,E261179,363,http://aqrt.nrs.gov.bc.ca/Report/Show/2276/OW363.GroundwaterChart.pdf,,,110,"Observation Well 363 was established in 2005. It is located in surficial aquifer 540,  a  IA  aquifer at Wasa Lake. It was established to monitor water levels in developed aquifers.  ",363,ca4130f7-fbac-43d5-8289-cb624b01d6d1,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-12885076.325229213,6410129.77569742,102100
OBS WELL 203 - Cawston (Barcello Rd.),,OBS Well 203,49.174594,-119.736060,TELEMETRY,ACTIVE,33378,1401377,203,http://aqrt.nrs.gov.bc.ca/Report/Show/2132/OW203.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=F8983BB1784E416DA826DFB5625012D5,,111,"Observation Well 203 was established in 1975. It is located in surficial aquifer 259,  a  IIA  aquifer near Cawston. It was established to collect baseline data on ground water levels.  ",203,42b3230d-f0f8-45c8-be7a-21659744fd77,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:03 PM",RTURGANO_governmentofbc,-13328957.228792852,6304538.434941127,102100
OBS WELL 096 - Osoyoos (Wren Place),,OBS Well 096,49.028250,-119.476525,MANUAL,ACTIVE,22769,1401093,96,http://aqrt.nrs.gov.bc.ca/Report/Show/2100/OW096.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=284F6C6CD5DE4F9CA61CA4CCCCAB1ADA,,112,"Observation Well 096 was established in 1969. It is located in surficial aquifer 193 (Osoyoos West Aquifer),  a  IIA  aquifer at Osoyoos. It was initially established as groundwater research project  (Okanagan Water Quality Data Collection Program).  ",096,60ae6466-182a-4d3c-b3c9-2031754522ac,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:01 PM",RTURGANO_governmentofbc,-13300065.92474982,6279656.188060252,102100
OBS WELL 430 - Cowichan (Mclay Rd Deep),,OBS Well 430,48.755670,-123.725980,MANUAL,ACTIVE,107884,E293249,430,http://aqrt.nrs.gov.bc.ca/Report/Show/2396/OW430.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=81A5B72EFF894C75A4CBF081916B66EE,,113,"Observation Well 430 was established in 2013.  It is located in bedrock aquifer 196,  an  IIIC  aquifer in the Cowichan Valley.  It was established to collect baseline data on groundwater levels. This well is nested with observation well 431.  ",430,b2b21c29-0068-471f-bbae-6cd6a44c7f11,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:18 PM",RTURGANO_governmentofbc,-13773113.091498751,6233504.9359699655,102100
OBS WELL 284 - Pender Island (Pirates Road),,OBS Well 284,48.748822,-123.256864,TELEMETRY,ACTIVE,51833,1401949,284,http://aqrt.nrs.gov.bc.ca/Report/Show/2188/OW284.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=BA37B3C484214583815CB37DF6F39405,,114,"Observation Well 284 was established in 1983. It is located in bedrock aquifer 720,  a  IIB  aquifer on Pender Island. It was established to monitor water levels in developed aquifers.  ",284,fc9448c1-68a0-49b6-a856-bf528bbc91b5,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:06 PM",RTURGANO_governmentofbc,-13720891.33725577,6232348.714251254,102100
OBS WELL 398 - Parksville (Trill Road),,OBS Well 398,49.307161,-124.311776,MANUAL,ACTIVE,107091,E292509,398,http://aqrt.nrs.gov.bc.ca/Report/Show/2334/OW398.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=45AEAB3FE1C8456D979B135D6526F483,,115," Observation Well 398 was established in 2013.  It is located in surficial aquifer 216,  a  IB  aquifer in Parksville.  It was established to monitor groundwater levels in a developed aquifer.  ",398,135a2e3d-ed28-4113-bfa5-e63fea484e46,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:15 PM",RTURGANO_governmentofbc,-13838323.603927486,6327141.815208089,102100
OBS WELL 431 - Cowichan (Mclay Rd Shallow),,OBS Well 431,48.755670,-123.725980,MANUAL,ACTIVE,107885,E294177,431,http://aqrt.nrs.gov.bc.ca/Report/Show/2398/OW431.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=D339CB0B14EF417A801B0C7ACA6B9E7F,,116,"Observation Well 431 was established in 2013.   It is located in surficial aquifer 185,  an  IIC  aquifer in the Cowichan Valley.  It was established to collect baseline data on groundwater levels. This well is nested with observation well 430.  ",431,dcb403b7-dc98-45f6-931a-97fa17f05d65,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:18 PM",RTURGANO_governmentofbc,-13773113.091498751,6233504.9359699655,102100
OBS WELL 364 - Quesnel - 2 Mile Flats (Pinecrest Road),,OBS Well 364,53.003060,-122.510560,TELEMETRY,ACTIVE,85623,E258537,364,http://aqrt.nrs.gov.bc.ca/Report/Show/2278/OW364.GroundwaterChart.pdf,,,117,"Observation Well 364 was established in 2005. It is located in surficial aquifer 370,  a  IIA  aquifer at Quesnel. It was established to monitor water levels in developed aquifers.  ",364,a4bacce4-5b67-4d2d-97f3-f39a2b5767eb,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13637813.155998789,6983563.957628073,102100
OBS WELL 286 - Tumbler Ridge,,OBS Well 286,55.118551,-121.018327,TELEMETRY,ACTIVE,52975,1401951,286,http://aqrt.nrs.gov.bc.ca/Report/Show/2190/OW286.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=63FAA7D286E44DFC947F792DE33248F5,,118,"Observation Well 286 was established in 1983. It is located in bedrock aquifer 635,  a  IIA  aquifer at Tumbler Ridge. It was established to monitor water levels in developed aquifers and nearby pumping effects.  ",286,cf7850d3-8071-4477-9e28-55dce520b987,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:06 PM",RTURGANO_governmentofbc,-13471698.53829387,7384908.523113614,102100
OBS WELL 432 - Yellowpoint (Quennell Rd.),,OBS Well 432,49.058331,-123.809782,TELEMETRY,ACTIVE,107886,E294210,432,http://aqrt.nrs.gov.bc.ca/Report/Show/2400/OW432.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=3A26C626061E4C608111AD627099601F,,119,"Observation Well 432 was established in 2013.   It is located in bedrock aquifer 162,  an  IA  aquifer in Yellowpoint.  It was established to monitor groundwater levels in a developed aquifer.  ",432,9cea9550-81a8-4dfd-b626-6037e8b62e16,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:19 PM",RTURGANO_governmentofbc,-13782441.887466207,6284764.746289007,102100
OBS WELL 365 - Shuswap Lake Park Deep (Squilax - Anglemont Road),,OBS Well 365,50.912141,-119.441133,MANUAL,ACTIVE,93712,E262639,365,http://aqrt.nrs.gov.bc.ca/Report/Show/2280/OW365.GroundwaterChart.pdf,,,120,"Observation Well 365 was established in 2006. It is a nested well located in surficial aquifer 229,  a  IIA  aquifer at Scotch Creek. It was established to monitor water levels in developed aquifers.  ",365,c8e510bf-c717-4b82-8c0f-321439dd115e,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/28/2017, 10:44 AM",RTURGANO_governmentofbc,-13296126.105331665,6605767.172916273,102100
OBS WELL 204 - Duncan (Duncan Rv Park North Boys Rd.),,OBS Well 204,48.770467,-123.693352,MANUAL,ACTIVE,33436,1400120,204,http://aqrt.nrs.gov.bc.ca/Report/Show/2142/OW204.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=D912D3031402443EAFBF85937F6D303A,,121,"Observation Well 204 was established in 1975. It is located in surficial aquifer 186,  a  IA  aquifer near Duncan. It was established to collect baseline data on ground water levels and monitor potential pollution sources.  ",204,949d3f55-1d76-4326-aaa0-a42d7255548e,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:03 PM",RTURGANO_governmentofbc,-13769480.959153147,6236003.811444413,102100
OBS WELL 101 - Osoyoos (160th Ave & Hwy 97),,OBS Well 101,49.057409,-119.512280,MANUAL,ACTIVE,22731,1401084,101,http://aqrt.nrs.gov.bc.ca/Report/Show/2102/OW101.GroundwaterChart.pdf,http://www2.gov.bc.ca/gov/content?id=B4176CDDF6CD47E091ECFED34D0AB994,,122,"Observation Well 101 was established in 1969. It is located in surficial aquifer 193 (Osoyoos West Aquifer),  a  IIA  aquifer at Osoyoos. It was initially established as groundwater research project  (Okanagan Water Quality Data Collection Program).  ",101,289ab2a1-eab3-42c1-9992-8a882a183f46,"7/27/2017, 4:11 PM",RTURGANO_governmentofbc,"11/23/2017, 8:01 PM",RTURGANO_governmentofbc,-13304046.153143134,6284608.12011618,102100
